"","avg","prob_0","prob_1","prob_2","prob_3","prob_4","prob_5","prob_6","prob_7","prob_8","prob_9","prob_10","prob_11","prob_12","prob_13","prob_14","prob_15","prob_16","prob_17","prob_18","prob_19","prob_20","prob_21","prob_22","prob_23","prob_24","prob_25","prob_26","prob_27","prob_28","prob_29","prob_30","prob_31","prob_32","prob_33","prob_34","prob_35","prob_36","prob_37","prob_38","prob_39","prob_40","prob_41","prob_42","prob_43","prob_44","prob_45","prob_46","prob_47","prob_48","prob_49","prob_50"
"338",34.1,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,2.49993750156246e-05,9.99975000624984e-05,0.000199995000124997,0.000249993750156246,0.000474988125296868,0.00109997250068748,0.00137496562585935,0.00234994125146871,0.00312492187695308,0.00549986250343741,0.00759981000474988,0.0112497187570311,0.0154746131346716,0.0207494812629684,0.025574360640984,0.0339241518962026,0.0401989950251244,0.047348816279593,0.0517737056573586,0.0599485012874678,0.0659733506662333,0.0650733731656709,0.0694732631684208,0.0680982975425614,0.0659483512912177,0.0591235219119522,0.053473663158421,0.0474238144046399,0.0426489337766556,0.0339241518962026,0.0266743331416715,0.0210744731381715,0.016849578760531,0.0116497087572811,0.00797480062998425,0.00567485812854679,0.00364990875228119,0.00259993500162496,0.00169995750106247
"339",34.2,0,0,0,0,0,0,0,0,0,0,0,9.99975000624984e-05,4.99987500312492e-05,7.49981250468738e-05,7.49981250468738e-05,0.000249993750156246,0.000774980625484363,0.00107497312567186,0.0016249593760156,0.00277493062673433,0.00382490437739057,0.00529986750331242,0.00779980500487488,0.0126746831329217,0.0152746181345466,0.0203744906377341,0.0248993775155621,0.0319742006449839,0.0377490562735932,0.0449738756531087,0.0527986800329992,0.0581735456613585,0.0651233719157021,0.0661233469163271,0.0688232794180146,0.0692482687932802,0.0628984275393115,0.0615484612884678,0.0549236269093273,0.0484237894052649,0.0411739706507337,0.032099197520062,0.029299267518312,0.0218994525136872,0.0165995850103747,0.0124496887577811,0.00872478188045299,0.00587485312867178,0.00482487937801555,0.00254993625159371,0.00164995875103122
"340",34.3,0,0,0,0,0,0,0,0,2.49993750156246e-05,0,0,2.49993750156246e-05,4.99987500312492e-05,4.99987500312492e-05,0.000174995625109372,0.000424989375265618,0.000699982500437489,0.000774980625484363,0.00127496812579686,0.00229994250143746,0.00337491562710932,0.00577485562860929,0.00769980750481238,0.0106747331316717,0.0151996200094998,0.0189245268868278,0.0256493587660309,0.0322241943951401,0.0372990675233119,0.0433239169020775,0.0529736756581085,0.0570235744106397,0.0633234169145771,0.0676233094172646,0.0687482812929677,0.0670233244168896,0.0645733856653584,0.0604984875378116,0.0568985775355616,0.0509987250318742,0.0421489462763431,0.0349741256468588,0.0277743056423589,0.0230244243893903,0.0164995875103122,0.0119747006324842,0.00897477563060923,0.00687482812929677,0.00489987750306242,0.00247493812654684,0.00187495312617185
"341",34.4,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,4.99987500312492e-05,0,0.000149996250093748,0.000199995000124997,0.000499987500312492,0.00104997375065623,0.00129996750081248,0.00177495562610935,0.00299992500187495,0.00459988500287493,0.00732481687957801,0.0107747306317342,0.0143996400089998,0.0171745706357341,0.0241243968900777,0.0312492187695308,0.0368990775230619,0.0439989000274993,0.053873653158671,0.0568985775355616,0.0621484462888428,0.0660983475413115,0.0682232944176396,0.0687982800429989,0.0654483637909052,0.0611734706632334,0.057473563160921,0.0496487587810305,0.04262393440164,0.0352241193970151,0.0297992550186245,0.0232244193895153,0.0183495412614685,0.0133996650083748,0.00902477438064048,0.00637484062898428,0.00517487062823429,0.00307492312692183,0.00219994500137497
"342",34.5,0,0,0,0,0,0,0,2.49993750156246e-05,0,0,4.99987500312492e-05,7.49981250468738e-05,2.49993750156246e-05,7.49981250468738e-05,0.000174995625109372,0.000174995625109372,0.000574985625359366,0.000674983125421865,0.00147496312592185,0.00177495562610935,0.00284992875178121,0.00464988375290618,0.00734981625459364,0.00989975250618735,0.013649658758531,0.0183245418864528,0.0241493962650934,0.0296492587685308,0.03742406439839,0.0428739281517962,0.0500237494062648,0.056673583160421,0.0642983925401865,0.0647733806654834,0.0650233744156396,0.0679483012924677,0.0656483587910302,0.0628484287892803,0.0570235744106397,0.0521736956576086,0.0442238944026399,0.0354991125221869,0.0325741856453589,0.0242493937651559,0.0183745406364841,0.0141996450088748,0.00977475563110922,0.0061998450038749,0.0045748856278593,0.00327491812704682,0.00184995375115622
"343",34.6,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,0,2.49993750156246e-05,2.49993750156246e-05,9.99975000624984e-05,0.000299992500187495,0.000449988750281243,0.000624984375390615,0.00109997250068748,0.00202494937626559,0.00332491687707807,0.00469988250293743,0.00702482437939052,0.0101997450063748,0.0131496712582185,0.0183995400114997,0.0230494237644059,0.0297742556436089,0.0365990850228744,0.0431739206519837,0.0503737406564836,0.0577735556611085,0.0612734681632959,0.065398365040874,0.0680732981675458,0.0687732806679833,0.0660233494162646,0.0604484887877803,0.0570985725356866,0.0510737231569211,0.0427489312767181,0.0371240718982025,0.0317492062698433,0.0236494087647809,0.0193745156371091,0.0133496662583435,0.0108997275068123,0.00704982375440614,0.00489987750306242,0.00329991750206245,0.00234994125146871
"344",34.7,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,0,0,2.49993750156246e-05,4.99987500312492e-05,4.99987500312492e-05,0.000274993125171871,0.000399990000249994,0.000674983125421865,0.00119997000074998,0.00194995125121872,0.00307492312692183,0.00419989500262493,0.00647483812904677,0.00912477188070298,0.0130246743831404,0.0176995575110622,0.0232244193895153,0.0305992350191245,0.0333741656458589,0.0408739781505462,0.0497237569060773,0.0547236319092023,0.0616234594135147,0.0656483587910302,0.0658983525411865,0.0690482737931552,0.0653483662908427,0.0659483512912177,0.0601234969125772,0.0501987450313742,0.0450238744031399,0.03782405439864,0.0326491837704057,0.0241493962650934,0.0183495412614685,0.013849653758656,0.0109997250068748,0.00814979625509362,0.0049748756281093,0.00342491437714057,0.00277493062673433
"345",34.8,0,0,0,0,0,0,0,0,0,0,4.99987500312492e-05,0,4.99987500312492e-05,7.49981250468738e-05,4.99987500312492e-05,0.000149996250093748,0.000599985000374991,0.000549986250343741,0.00134996625084373,0.00167495812604685,0.00289992750181245,0.00429989250268743,0.00589985250368741,0.00914977125571861,0.0120746981325467,0.0152246193845154,0.0230744231394215,0.0272743181420464,0.0351491212719682,0.0406739831504212,0.0491987700307492,0.0528986775330617,0.0595485112872178,0.064998375040624,0.0678983025424364,0.0677233069173271,0.0664733381665458,0.0636734081647959,0.0595235119122022,0.0530486737831554,0.0468238294042649,0.0385740356491088,0.0328741781455464,0.0251993700157496,0.0202994925126872,0.0159246018849529,0.0117247068823279,0.008124796880078,0.0061998450038749,0.00362490937726557,0.00189995250118747
"346",34.9,0,0,0,0,0,0,0,0,0,0,0,7.49981250468738e-05,0,7.49981250468738e-05,0.000124996875078123,7.49981250468738e-05,0.000274993125171871,0.000724981875453114,0.000999975000624984,0.00174995625109372,0.00279993000174996,0.00439989000274993,0.00602484937876553,0.00927476813079673,0.0112997175070623,0.015849603759906,0.0225994350141246,0.0273243168920777,0.0340741481462963,0.0418739531511712,0.0461988450288743,0.0528236794080148,0.0579485512862178,0.0643233919152021,0.0688982775430614,0.0682482937926552,0.0660233494162646,0.0635484112897178,0.0613234669133272,0.0536236594085148,0.0443988900277493,0.0403739906502337,0.0336241593960151,0.0253243668908277,0.0208244793880153,0.0160745981350466,0.0115247118822029,0.00859978500537487,0.00552486187845304,0.00442488937776556,0.00269993250168746
"347",35,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,0,4.99987500312492e-05,4.99987500312492e-05,7.49981250468738e-05,0.000224994375140621,0.000449988750281243,0.000699982500437489,0.00117497062573436,0.00157496062598435,0.00244993875153121,0.00382490437739057,0.00614984625384365,0.008124796880078,0.0117747056323592,0.0156246093847654,0.0226244343891403,0.0273493162670933,0.0339241518962026,0.0394740131496713,0.0477238069048274,0.054273643158921,0.0596235094122647,0.0650483737906552,0.0652983675408115,0.0672983175420614,0.0674733131671708,0.0634734131646709,0.0596235094122647,0.0530986725331867,0.0475738106547336,0.0398990025249369,0.0346741331466713,0.0269243268918277,0.0210244743881403,0.0151246218844529,0.0117747056323592,0.00844978875528112,0.00569985750356241,0.00359991000224994,0.00257493562660933
"348",35.1,0,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,4.99987500312492e-05,0.000174995625109372,0.00032499187520312,0.000424989375265618,0.000524986875328117,0.00129996750081248,0.00159996000099997,0.00222494437639059,0.00394990125246869,0.00614984625384365,0.00829979250518737,0.0110747231319217,0.0155996100097498,0.0205744856378591,0.0260993475163121,0.0332741681457964,0.04022399440014,0.0467238319042024,0.0518487037824054,0.0600484987875303,0.0638984025399365,0.0675983100422489,0.067198320041999,0.0676233094172646,0.0618734531636709,0.0581485462863428,0.0548986275343116,0.0481737956551086,0.0414989625259368,0.0332741681457964,0.0277493062673433,0.0211994700132497,0.0169995750106247,0.0123496912577186,0.0095497612559686,0.00647483812904677,0.00352491187720307,0.00319992000199995
"349",35.2,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,0,0,7.49981250468738e-05,0.000124996875078123,0.000174995625109372,0.00032499187520312,0.000774980625484363,0.000949976250593735,0.00117497062573436,0.00227494312642184,0.00322491937701557,0.00542486437839054,0.00842478938026549,0.0114747131321717,0.0167745806354841,0.0200494987625309,0.0256993575160621,0.0322241943951401,0.0400989975250619,0.0446988825279368,0.0516987075323117,0.0582985425364366,0.0624484387890303,0.0659483512912177,0.0692482687932802,0.0663483412914677,0.0657483562910927,0.0608234794130147,0.0549486262843429,0.0488237794055149,0.0403989900252494,0.0343491412714682,0.0280492987675308,0.0225994350141246,0.017649558761031,0.0120246993825154,0.00979975500612485,0.00579985500362491,0.00389990250243744,0.0029499262518437
"350",35.3,0,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,9.99975000624984e-05,4.99987500312492e-05,9.99975000624984e-05,0.000299992500187495,0.000524986875328117,0.000824979375515612,0.0013249668758281,0.00267493312667183,0.00367490812729682,0.00527486812829679,0.00794980125496863,0.00999975000624984,0.0150246243843904,0.0196245093872653,0.0251993700157496,0.0319492012699683,0.0393990150246244,0.0457238569035774,0.0513487162820929,0.054873628159296,0.0622734431639209,0.066798330041749,0.0683482912927177,0.068723281917952,0.0654483637909052,0.0600734981625459,0.0575235619109522,0.0495737606559836,0.0412989675258119,0.0345241368965776,0.029499262518437,0.0226744331391715,0.0161995950101247,0.0125746856328592,0.00982475438114047,0.0062998425039374,0.00492487687807805,0.00272493187670308
"351",35.4,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,2.49993750156246e-05,7.49981250468738e-05,4.99987500312492e-05,9.99975000624984e-05,0.000349991250218745,0.000399990000249994,0.000674983125421865,0.00127496812579686,0.00204994875128122,0.0032499187520312,0.00562485937851554,0.00674983125421864,0.00972475688107797,0.0139746506337342,0.017649558761031,0.0237244068898278,0.0307242318942026,0.0377240568985775,0.0455988600284993,0.0498237544061398,0.0587735306617335,0.0607984800379991,0.0696982575435614,0.0683732906677333,0.0672733181670458,0.0658483537911552,0.0602984925376866,0.0557486062848429,0.0490737731556711,0.0430739231519212,0.0346241343966401,0.0296492587685308,0.0243993900152496,0.0185995350116247,0.0136246593835154,0.00997475063123422,0.00672483187920302,0.00447488812779681,0.00389990250243744
"352",35.5,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,0,2.49993750156246e-05,4.99987500312492e-05,0.000124996875078123,0.000224994375140621,0.000374990625234369,0.000549986250343741,0.000749981250468738,0.00149996250093748,0.00234994125146871,0.00389990250243744,0.00549986250343741,0.00737481562960926,0.0104497387565311,0.0149746256343591,0.0185995350116247,0.0234744131396715,0.0299742506437339,0.0366240843978901,0.0432989175270618,0.0513737156571086,0.0589735256618585,0.0592485187870303,0.0662733431664208,0.0682982925426864,0.0633234169145771,0.0648233794155146,0.0619484512887178,0.0557986050348741,0.0517987050323742,0.0429989250268743,0.0373490662733432,0.0311742206444839,0.0233494162645934,0.0176745581360466,0.0133496662583435,0.0106997325066873,0.00682482937926552,0.00527486812829679,0.00387490312742181
"353",35.6,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,0,0,2.49993750156246e-05,4.99987500312492e-05,0.000199995000124997,0.000274993125171871,0.000274993125171871,0.000999975000624984,0.00104997375065623,0.00222494437639059,0.0033499162520937,0.00504987375315617,0.00694982625434364,0.0107497312567186,0.0144246393840154,0.016649583760406,0.0244743881402965,0.0296742581435464,0.0365740856478588,0.0433239169020775,0.0502237444063898,0.0565485862853429,0.0601234969125772,0.0641483962900928,0.0674483137921552,0.0686732831679208,0.0618734531636709,0.0610984725381865,0.0591735206619834,0.0523236919077023,0.0454238644033899,0.0377740556486088,0.0309242268943276,0.023174420639484,0.0205244868878278,0.0127996800079998,0.0101497462563436,0.00752481187970301,0.00504987375315617,0.00319992000199995
"354",35.7,0,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,4.99987500312492e-05,4.99987500312492e-05,0.000149996250093748,0.000524986875328117,0.000524986875328117,0.000899977500562486,0.00134996625084373,0.00217494562635934,0.00352491187720307,0.00419989500262493,0.00692482687932802,0.00992475188120297,0.0133496662583435,0.017249568760781,0.0230994225144371,0.029899252518687,0.034699132521687,0.0418739531511712,0.0466238344041399,0.056473588160296,0.0613484662883428,0.0622484437889053,0.0669983250418739,0.0671233219169521,0.0647233819154521,0.0626734331641709,0.0568985775355616,0.0517237069073273,0.0463738406539837,0.0391740206494838,0.032299192520187,0.0250993725156871,0.0197495062623434,0.0151246218844529,0.0111997200069998,0.00814979625509362,0.00569985750356241,0.00379990500237494
"355",35.8,0,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,2.49993750156246e-05,4.99987500312492e-05,0.000274993125171871,0.000299992500187495,0.000399990000249994,0.000799980000499987,0.00122496937576561,0.00184995375115622,0.00339991500212495,0.0047748806279843,0.00634984125396865,0.00979975500612485,0.0125246868828279,0.0169995750106247,0.0218744531386715,0.0290492737681558,0.0343741406464838,0.0432239194020149,0.0496737581560461,0.0523986900327492,0.0589735256618585,0.0642983925401865,0.0662483437914052,0.065798355041124,0.065798355041124,0.0633484162895928,0.0585735356616085,0.0531236719082023,0.0454238644033899,0.0381990450238744,0.032099197520062,0.0254243643908902,0.0206494837629059,0.016649583760406,0.0108997275068123,0.00789980250493738,0.0062998425039374,0.00407489812754681
"356",35.9,0,0,0,0,0,0,0,2.49993750156246e-05,0,0,0,0,0,9.99975000624984e-05,0,7.49981250468738e-05,9.99975000624984e-05,0.000399990000249994,0.000724981875453114,0.00137496562585935,0.00189995250118747,0.00299992500187495,0.00372490687732807,0.00597485062873428,0.00837479063023424,0.0126746831329217,0.0159746006349841,0.0221994450138747,0.0255243618909527,0.0338241543961401,0.0418989525261868,0.0498987525311867,0.0527236819079523,0.0608484787880303,0.062798430039249,0.0655733606659833,0.0685482862928427,0.0673233169170771,0.063198420039499,0.0593485162870928,0.0515987100322492,0.0476238094047649,0.03942401439964,0.032499187520312,0.026374340641484,0.0207994800129997,0.0162245943851404,0.0117997050073748,0.00844978875528112,0.00557486062848429,0.00404989875253119
"357",36,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,2.49993750156246e-05,0.00032499187520312,0.000249993750156246,0.000299992500187495,0.000699982500437489,0.00122496937576561,0.00139996500087498,0.00247493812654684,0.00387490312742181,0.00627484312892178,0.00837479063023424,0.0115497112572186,0.016249593760156,0.0218744531386715,0.0263493412664683,0.0317742056448589,0.0411989700257494,0.0483237919052024,0.0530236744081398,0.0605984850378741,0.0648233794155146,0.0668483287917802,0.0658233544161396,0.0666483337916552,0.0632984175395615,0.0582985425364366,0.0538486537836554,0.0475738106547336,0.0394990125246869,0.0348491287717807,0.0259993500162496,0.021774455638609,0.0156746081347966,0.0120246993825154,0.00862478438039049,0.0064998375040624,0.00402489937751556
"358",36.1,0,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,7.49981250468738e-05,4.99987500312492e-05,0.000224994375140621,0.000174995625109372,0.000424989375265618,0.000799980000499987,0.000949976250593735,0.0015249618759531,0.00242493937651559,0.00412489687757806,0.00612484687882803,0.0078248043798905,0.0107997300067498,0.0159996000099998,0.0214244643883903,0.0264993375165621,0.0329491762705932,0.0396490087747806,0.0470238244043899,0.0533236669083273,0.0598985025374366,0.0618734531636709,0.0667483312917177,0.0662733431664208,0.0680982975425614,0.0637234069148271,0.0606734831629209,0.0539986500337492,0.0478988025299368,0.0407739806504837,0.0335741606459838,0.0270743231419215,0.0207494812629684,0.0164245893852654,0.0124496887577811,0.00894977625559361,0.0066998325041874,0.00439989000274993
"359",36.2,0,0,0,0,0,0,0,0,2.49993750156246e-05,0,0,0,2.49993750156246e-05,2.49993750156246e-05,9.99975000624984e-05,7.49981250468738e-05,0.000274993125171871,0.000424989375265618,0.000699982500437489,0.00117497062573436,0.00184995375115622,0.00274993125171871,0.00424989375265618,0.00607484812879678,0.00834979125521862,0.0126246843828904,0.0174245643858904,0.0221244468888278,0.0274493137671558,0.031499212519687,0.0408989775255619,0.0460488487787805,0.054273643158921,0.0571985700357491,0.0629734256643584,0.0653483662908427,0.0652233694157646,0.0667733306667333,0.0641733956651084,0.0597985050373741,0.0544486387840304,0.0475238119047024,0.0404739881502962,0.0344241393965151,0.0268493287667808,0.0208244793880153,0.0158996025099373,0.0123746906327342,0.00874978125546861,0.0062998425039374,0.00357491062723432
"360",36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,4.99987500312492e-05,0.000124996875078123,0.000149996250093748,0.000349991250218745,0.000674983125421865,0.0013249668758281,0.00144996375090623,0.00254993625159371,0.00377490562735932,0.00589985250368741,0.00764980875478113,0.0107747306317342,0.0147496312592185,0.0199245018874528,0.0258993525161871,0.0323741906452339,0.03902402439939,0.0470988225294368,0.0501987450313742,0.0572235694107647,0.0597985050373741,0.0641733956651084,0.0660233494162646,0.0665233369165771,0.0645733856653584,0.0594485137871553,0.0552986175345616,0.0484987875303117,0.0433739156521087,0.0351741206469838,0.0290242743931402,0.0245993850153746,0.0177995550111247,0.014649633759156,0.00977475563110922,0.00672483187920302,0.00479988000299993
"361",36.4,0,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,2.49993750156246e-05,7.49981250468738e-05,7.49981250468738e-05,0.000199995000124997,0.000299992500187495,0.000399990000249994,0.00112497187570311,0.00139996500087498,0.00247493812654684,0.00352491187720307,0.00594985125371866,0.00732481687957801,0.0113497162570936,0.0141996450088748,0.0197995050123747,0.0254993625159371,0.0317492062698433,0.0373740656483588,0.0445488862778431,0.0511737206569836,0.0554236144096398,0.0617234569135772,0.063798405039874,0.0668483287917802,0.0683732906677333,0.0642233944151396,0.0620484487887803,0.056473588160296,0.0475738106547336,0.0429489262768431,0.036824079398015,0.0297742556436089,0.0223994400139996,0.017649558761031,0.0138246543836404,0.0103747406314842,0.00682482937926552,0.00542486437839054
"362",36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,0,0.000149996250093748,0.000124996875078123,0.000349991250218745,0.000399990000249994,0.000724981875453114,0.00157496062598435,0.00214994625134372,0.00349991250218745,0.00469988250293743,0.00732481687957801,0.00994975125621859,0.0142996425089373,0.0191245218869528,0.0250243743906402,0.0297742556436089,0.0375740606484838,0.0447738806529837,0.0500487487812805,0.0575235619109522,0.0617734556636084,0.0657483562910927,0.0644733881652959,0.0673483162920927,0.0625484362890928,0.0602484937876553,0.0565485862853429,0.0513487162820929,0.0432239194020149,0.03782405439864,0.0309992250193745,0.0242243943901402,0.0188245293867653,0.0137496562585935,0.00982475438114047,0.00719982000449989,0.00517487062823429
"363",36.6,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,2.49993750156246e-05,4.99987500312492e-05,2.49993750156246e-05,4.99987500312492e-05,0.000199995000124997,0.000299992500187495,0.000599985000374991,0.000874978125546861,0.00139996500087498,0.00199995000124997,0.0031499212519687,0.0045748856278593,0.00759981000474988,0.0100997475063123,0.014649633759156,0.0180745481362966,0.023774405639859,0.0298242543936402,0.0362740931476713,0.0445738856528587,0.0483987900302492,0.0552236194095148,0.0605984850378741,0.0629484262893428,0.0666983325416865,0.0654733631659209,0.066598335041624,0.0612484687882803,0.0542486437839054,0.0523236919077023,0.0442738931526712,0.0363240918977026,0.0321241968950776,0.0249243768905777,0.0201994950126247,0.0149496262593435,0.0119247018824529,0.007724806879828,0.00509987250318742
"364",36.7,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,0,0,0.000124996875078123,7.49981250468738e-05,0.000199995000124997,0.000274993125171871,0.000399990000249994,0.000899977500562486,0.00124996875078123,0.00174995625109372,0.00394990125246869,0.00447488812779681,0.00717482062948426,0.0100997475063123,0.0133996650083748,0.0178745531361716,0.024374390640234,0.0309242268943276,0.0349491262718432,0.0427739306517337,0.0492987675308117,0.0539986500337492,0.0592485187870303,0.0637484062898428,0.0664733381665458,0.0659483512912177,0.0638984025399365,0.0608984775380615,0.058873528161796,0.0513487162820929,0.0462488437789055,0.0382740431489213,0.0317242068948276,0.0245493862653434,0.0199495012624684,0.0155996100097498,0.010724731881703,0.008324791880203,0.00484987875303117
"365",36.8,0,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,0,0.000124996875078123,9.99975000624984e-05,4.99987500312492e-05,0.000349991250218745,0.000449988750281243,0.000699982500437489,0.00122496937576561,0.00224994375140621,0.00367490812729682,0.00514987125321867,0.00819979500512487,0.00942476438089048,0.0139246518837029,0.0187245318867028,0.0226994325141871,0.0309242268943276,0.0354991125221869,0.0415489612759681,0.0506987325316867,0.0559236019099522,0.0591235219119522,0.0636484087897803,0.066198345041374,0.0674483137921552,0.0629734256643584,0.061598460038499,0.0559486012849679,0.0511237219069523,0.0442488937776556,0.037624059398515,0.0318742031449214,0.0256243593910152,0.0193995150121247,0.0152746181345466,0.0103747406314842,0.00807479813004675,0.00577485562860929
"366",36.9,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,0,2.49993750156246e-05,0,7.49981250468738e-05,0.000174995625109372,0.000224994375140621,0.000399990000249994,0.000749981250468738,0.00127496812579686,0.0017249568760781,0.00247493812654684,0.00399990000249994,0.00569985750356241,0.00917477063073423,0.013449663758406,0.0168745781355466,0.0224494387640309,0.0286492837679058,0.0349491262718432,0.0419989500262493,0.0482737931551711,0.0522986925326867,0.0607734806629834,0.0624234394140146,0.0632984175395615,0.0644733881652959,0.065998350041249,0.0623484412889678,0.0589235269118272,0.0540236494087648,0.0474988125296868,0.0409739756506087,0.0316492087697808,0.026174345641359,0.021574460638484,0.0158746031349216,0.0121496962575936,0.00887477813054674,0.00624984375390615
"367",37,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,0,4.99987500312492e-05,2.49993750156246e-05,9.99975000624984e-05,0.000149996250093748,0.000274993125171871,0.000474988125296868,0.000574985625359366,0.00102497437564061,0.00219994500137497,0.0030499237519062,0.00489987750306242,0.0062998425039374,0.00884977875553111,0.0115997100072498,0.016849578760531,0.0213994650133747,0.026774330641734,0.0336241593960151,0.0391240218994525,0.0463238419039524,0.0548986275343116,0.0578985525361866,0.062998425039374,0.0668733281667958,0.0671483212919677,0.0665733356666083,0.063598410039749,0.0570985725356866,0.0515987100322492,0.0492487687807805,0.0405489862753431,0.0331491712707182,0.0261993450163746,0.0216494587635309,0.0166995825104372,0.0128246793830154,0.00884977875553111,0.00634984125396865
"368",37.1,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,2.49993750156246e-05,2.49993750156246e-05,4.99987500312492e-05,0,0.000149996250093748,0.000224994375140621,0.000349991250218745,0.000774980625484363,0.00107497312567186,0.00197495062623434,0.00257493562660933,0.00424989375265618,0.00572485687857804,0.00869978250543736,0.0128746781330467,0.0168995775105622,0.0202244943876403,0.0276743081422964,0.0326241843953901,0.0391740206494838,0.0460738481537962,0.0498987525311867,0.0583735406614835,0.0629484262893428,0.0647233819154521,0.0684732881677958,0.0643733906652334,0.0645233869153271,0.0584485387865303,0.0541486462838429,0.0497987550311242,0.0410739731506712,0.033499162520937,0.0274743131421714,0.0221994450138747,0.0167995800104997,0.0125996850078748,0.00859978500537487,0.00727481812954676
"369",37.2,0,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,4.99987500312492e-05,9.99975000624984e-05,4.99987500312492e-05,0.000149996250093748,0.000299992500187495,0.000499987500312492,0.000474988125296868,0.00112497187570311,0.00202494937626559,0.00322491937701557,0.00459988500287493,0.00574985625359366,0.00959976000599985,0.0116497087572811,0.0160995975100622,0.0208244793880153,0.025774355641109,0.0332241693957651,0.0388490287742806,0.0446738831529212,0.0514237144071398,0.0588985275368116,0.0632984175395615,0.0656983575410615,0.0679233019174521,0.0629484262893428,0.0618734531636709,0.0589985250368741,0.054873628159296,0.0467738306542336,0.0424989375265618,0.0358741031474213,0.0287242818929527,0.022174445638859,0.0179245518862028,0.0125996850078748,0.00857478563035924,0.00709982250443739
"370",37.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,2.49993750156246e-05,2.49993750156246e-05,0.000149996250093748,9.99975000624984e-05,0.000549986250343741,0.000749981250468738,0.00114997125071873,0.00167495812604685,0.00254993625159371,0.00354991125221869,0.00549986250343741,0.00849978750531237,0.0115497112572186,0.016649583760406,0.0210994725131872,0.0272743181420464,0.0325241868953276,0.0385490362740931,0.0428989275268118,0.0525986850328742,0.0583985400364991,0.0610484737881553,0.0663733406664833,0.0631484212894678,0.064198395040124,0.063798405039874,0.0603484912877178,0.0534986625334367,0.0498487537811555,0.0428989275268118,0.0353491162720932,0.0291742706432339,0.0239244018899528,0.0169495762605935,0.0131746706332342,0.00969975750606235,0.00637484062898428
"371",37.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,4.99987500312492e-05,2.49993750156246e-05,0.000124996875078123,0.000174995625109372,0.000449988750281243,0.000599985000374991,0.000924976875578111,0.00137496562585935,0.00242493937651559,0.00357491062723432,0.00482487937801555,0.00767480812979675,0.0104747381315467,0.0142246443838904,0.0178745531361716,0.024574385640359,0.0313492162695933,0.0379240518987025,0.0449238769030774,0.0504737381565461,0.0566235844103897,0.0614234644133897,0.0632734181645459,0.0680732981675458,0.0672483187920302,0.0638234044148896,0.0617484562885928,0.0581485462863428,0.0487737806554836,0.0413989650258744,0.0363490912727182,0.0301742456438589,0.0238994025149371,0.0181495462613435,0.0143496412589685,0.0104747381315467,0.007724806879828
"372",37.5,0,0,0,0,0,0,0,0,0,0,2.49993750156246e-05,0,0,0,0,2.49993750156246e-05,0,0.000249993750156246,0.000224994375140621,0.000624984375390615,0.00114997125071873,0.00119997000074998,0.00184995375115622,0.00382490437739057,0.00562485937851554,0.00717482062948426,0.0115997100072498,0.0147246318842029,0.0173245668858279,0.0252493687657809,0.0305242368940776,0.0391240218994525,0.0428489287767806,0.050548736281593,0.0562485937851554,0.0620984475388115,0.0649483762905927,0.0687482812929677,0.0638234044148896,0.0648233794155146,0.0603484912877178,0.0569985750356241,0.0513737156571086,0.04182395440114,0.0368740781480463,0.0287742806429839,0.0243493912652184,0.0189495262618435,0.0137496562585935,0.0100747481312967,0.00654983625409365
